word	ipa	language	pos	concept	label
industrie	ɪndʊstˈʁiː	german	noun	Industry	1
information	ɪnfɔʁmaˈt͡si̯oːn	german	noun	Information	1
instrument	ɪnstʁuˈmɛnt	german	noun	Instrument	1
intelligenz	ɪntɛliˈgɛnt͡s	german	noun	Intelligence	1
internet	ˈɪntɐnɛt	german	noun	Internet	1
interesse	ɪntəˈʁɛsə	german	noun	Interest	1
international	ɪntɐnaˈt͡si̯oːnal	german	noun	International	1
gerechtigkeit	ɡəˈʁɛçtɪçkaɪt	german	noun	Justice	0
sprache	ˈʃpʁaːxə	german	noun	Language	0
logik	ˈloːɡɪk	german	noun	Logic	1
handbuch	ˈhantbʊx	german	noun	Manual	0
karte	ˈkaʁtə	german	noun	Map	0
material	mateˈʁi̯aːl	german	noun	Material	1
medien	ˈmeːdi̯ən	german	noun	Media	0
gedächtnis	ɡəˈdɛçtnɪs	german	noun	Memory	0
metall	meˈtal	german	noun	Metal	1
methode	meˈtoːdə	german	noun	Method	1
minute	miˈnuːtə	german	noun	Minute	1
modern	moˈdɛʁn	german	noun	Modern	1
moment	moˈmɛnt	german	noun	Moment	1
musik	muˈziːk	german	noun	Music	1
nation	naˈt͡si̯oːn	german	noun	Nation	1
natürlich	naˈtyːɐ̯lɪç	german	noun	Natural	1
zahl	t͡saːl	german	noun	Number	0
objekt	ˈɔbˌjɛkt	german	noun	Object	1
büro	byˈʁoː	german	noun	Office	1
meinung	ˈmaɪnʊŋ	german	noun	Opinion	0
organisation	ɔʁɡanizaˈt͡si̯oːn	german	noun	Organization	1
papier	paˈpiːɐ̯	german	noun	Paper	1
person	pɛʁˈzoːn	german	noun	Person	1
foto	ˈfoːto	german	noun	Photo	1
polizei	poliˈt͡saɪ	german	noun	Police	1
politik	poliˈtiːk	german	noun	Politics	1
bevölkerung	bəˈfœlkəʁʊŋ	german	noun	Population	0
präsident	pʁɛziˈdɛnt	german	noun	President	1
problem	ˈpʁoːblɛm	german	noun	Problem	1
produkt	pʁoˈdʊkt	german	noun	Product	1
programm	pʁoˈɡʁam	german	noun	Program	1
radio	ˈʁaːdio	german	noun	Radio	1
region	ʁeˈɡioːn	german	noun	Region	1
religion	ʁeliˈɡi̯oːn	german	noun	Religion	1
schule	ˈʃuːlə	german	noun	School	1
wissenschaft	ˈvɪsnʃaft	german	noun	Science	0
situation	zituaˈt͡si̯oːn	german	noun	Situation	1
system	ˈzystem	german	noun	System	1
telefon	teˈleːfoːn	german	noun	Telephone	1
fernsehen	ˈfɛʁnzeːən	german	noun	Television	1
tourist	tuˈʁɪst	german	noun	Tourist	1
universität	univeʁziˈtɛːt	german	noun	University	1
vision	viˈzi̯oːn	german	noun	Vision	1
über	ˈyːbɐ	german	function	about	0
nach	naχ	german	function	after	0
wieder	ˈviːdɐ	german	adverb	again	0
gegen	ˈɡeːɡn̩	german	function	against	0
alle	ˈalə	german	function	all	0
fast	fast	german	adverb	almost	0
allein	aˈlaɪ̯n	german	adjective	alone	0
entlang	ˈɛntlaŋ	german	function	along	0
schon	ʃoːn	german	adverb	already	0
auch	aʊ̯x	german	adverb	also	0
obwohl	ɔpˈvoːl	german	function	although	0
immer	ˈɪmɐ	german	adverb	always	0
unter	ˈʊntɐ	german	function	among	0
und	ʊnt	german	function	and	0
ein anderer	aɪnˈandəʁɐ	german	function	another	0
irgendein	ˈɪʁɡəndaɪ̯n	german	function	any	0
um	ʊm	german	function	around	0
als	als	german	function	as	0
fragen	ˈfʁaːɡn̩	german	verb	ask	0
bei	baɪ	german	function	at	0
weg	vɛk	german	function	away	0
zurück	t͡suˈʁʏk	german	noun	back	0
sein	zaɪ̯n	german	verb	be	0
werden	ˈveːɐdn̩	german	verb	become	0
bett	bɛt	german	noun	bed	0
vor	foːɐ̯	german	function	before	0
beginnen	bəˈɡɪnən	german	verb	begin	0
hinter	ˈhɪntɐ	german	function	behind	0
glauben	ˈɡlaʊ̯bn̩	german	verb	believe	0
unter	ˈʊntɐ	german	function	below	0
zwischen	ˈt͡svɪʃn̩	german	function	between	0
jenseits	ˈjɛnzaɪ̯ts	german	function	beyond	0
groß	ɡʁoːs	german	adjective	big	0
schwarz	ʃvaʁt͡s	german	adjective	black	0
blut	bluːt	german	noun	blood	0
blasen	ˈblaːzn̩	german	verb	blow	0
blau	blaʊ̯	german	adjective	blue	0
körper	ˈkœʁpɐ	german	noun	body	0
knochen	ˈknoːxn̩	german	noun	bone	0
beide	ˈbaɪ̯də	german	function	both	0
brechen	ˈbʁɛçn̩	german	verb	break	0
bringen	ˈbʁɪŋən	german	verb	bring	0
bruder	bʁuːdɐ	german	noun	brother	0
braun	bʁaʊn	german	adjective	brown	0
bauen	baʊən	german	verb	build	0
brennen	bʁɛnən	german	verb	burn	0
aber	aːbɐ	german	function	but	0
kaufen	kaʊfən	german	verb	buy	0
von	fɔn	german	function	by	0
rufen	ʁuːfən	german	verb	call	0
können	kœnən	german	verb	can	0
fangen	faŋən	german	verb	catch	0
kind	kɪnt	german	noun	child	0
sauber	zaʊbɐ	german	adjective	clean	0
klar	klaːɐ̯	german	adjective	clear	0
klettern	klɛtɐn	german	verb	climb	0
schließen	ʃliːsən	german	verb	close	0
kalt	kalt	german	adjective	cold	0
kommen	kɔmən	german	verb	come	0
kühl	kyːl	german	adjective	cool	0
zählen	tsɛːlən	german	verb	count	0
bedecken	bəˈdɛkən	german	verb	cover	0
schneiden	ʃnaɪdən	german	verb	cut	0
dunkel	dʊŋkl̩	german	adjective	dark	0
tag	taːk	german	noun	day	0
tot	toːt	german	adjective	dead	0
tief	tiːf	german	adjective	deep	0
graben	ɡʁaːbən	german	verb	dig	0
tun	tuːn	german	verb	do	0
tür	tyːɐ̯	german	noun	door	0
unten	ʊntən	german	function	down	0
zeichnen	tsaɪçnən	german	verb	draw	0
traum	tʁaʊm	german	verb	dream	0
trinken	tʁɪŋkən	german	verb	drink	0
fahren	faːʁən	german	verb	drive	0
fallen lassen	falən lasən	german	verb	drop	0
trocken	tʁɔkən	german	adjective	dry	0
jeder	jeːdɐ	german	function	each	0
früh	fʁyː	german	adverb	early	0
osten	ɔstən	german	noun	east	0
essen	ɛsən	german	verb	eat	0
rand	ʁant	german	function	edge	0
ende	ʔɛndə	german	noun	end	0
gesicht	ɡəˈzɪçt	german	noun	face	0
fallen	falən	german	verb	fall	0
weit	vaɪt	german	adjective	far	0
schnell	ʃnɛl	german	adjective	fast	0
fett	fɛt	german	adjective	fat	0
vater	faːtɐ	german	noun	father	0
angst	aŋst	german	noun	fear	0
füttern	fʏtɐn	german	verb	feed	0
fühlen	fyːlən	german	verb	feel	0
wenig	veːnɪç	german	adverb	few	0
kämpfen	kɛmpfən	german	verb	fight	0
füllen	fʏlən	german	verb	fill	0
finden	fɪndən	german	verb	find	0
erste	ʔeːɐ̯stə	german	adjective	first	0
fünf	fʏnf	german	adjective	five	0
fliegen	fliːɡən	german	verb	fly	0
folgen	fɔlɡən	german	verb	follow	0
essen	ɛsən	german	noun	food	0
für	fyːɐ̯	german	function	for	0
vier	fiːɐ̯	german	adjective	four	0
frei	fʁaɪ	german	adjective	free	0
von	fɔn	german	function	from	0
voll	fɔl	german	adjective	full	0
bekommen	bəˈkɔmən	german	verb	get	0
geben	ɡeːbən	german	verb	give	0
gehen	ɡeːən	german	verb	go	0
gott	ɡɔt	german	noun	god	0
gold	ɡɔlt	german	function	gold	0
gut	ɡuːt	german	adjective	good	0
grün	ɡʁyːn	german	adjective	green	0
wachsen	vaksən	german	verb	grow	0
hängen	haŋən	german	verb	hang	0
haben	haːbən	german	verb	have	0
er	ʔeːɐ̯	german	function	he	0
kopf	kɔpf	german	noun	head	0
hören	høːʁən	german	verb	hear	0
herz	hɛʁts	german	noun	heart	0
schwer	ʃveːɐ̯	german	adjective	heavy	0
helfen	hɛlfən	german	verb	help	0
hier	hiːɐ̯	german	function	here	0
hoch	hoːx	german	adjective	high	0
halten	haltən	german	verb	hold	0
heim	haɪm	german	noun	home	0
hoffnung	hɔfnʊŋ	german	noun	hope	0
pferd	pfeːɐ̯t	german	noun	horse	0
heiß	haɪs	german	adjective	hot	0
wie	viː	german	function	how	0
jagen	jaːɡən	german	verb	hunt	0
ich	ɪç	german	function	I	0
wenn	vɛn	german	function	if	0
in	ɪn	german	function	in	0
in	ɪn	german	function	into	0
es	ʔɛs	german	function	it	0
behalten	bəˈhaltən	german	verb	keep	0
töten	tøːtən	german	verb	kill	0
freundlich	fʁɔʏntlɪç	german	adjective	kind	0
könig	køːnɪç	german	noun	king	0
wissen	vɪsn̩	german	verb	know	0
land	lant	german	noun	land	0
groß	ɡʁoːs	german	adjective	large	0
letzte	lɛtstə	german	adjective	last	0
spät	ʃpɛːt	german	adjective	late	0
lachen	laxən	german	verb	laugh	0
legen	leːɡən	german	verb	lay	0
führen	fyːʁən	german	verb	lead	0
lernen	lɛʁnən	german	verb	learn	0
verlassen	fɛʁˈlasən	german	verb	leave	0
links	lɪŋks	german	adjective	left	0
lassen	lasən	german	verb	let	0
leben	leːbən	german	noun	life	0
licht	lɪçt	german	noun	light	0
wie	viː	german	function	like	0
klein	klaɪn	german	adjective	little	0
leben	leːbən	german	verb	live	0
lang	laŋ	german	adjective	long	0
schauen	ʃaʊən	german	verb	look	0
liebe	liːbə	german	noun	love	0
niedrig	niːdʁɪç	german	adjective	low	0
machen	maxən	german	verb	make	0
mann	man	german	noun	man	0
viele	fiːlə	german	adjective	many	0
kann	kan	german	verb	may	0
mich	mɪç	german	function	me	0
treffen	tʁɛfn̩	german	verb	meet	0
könnte	kœntə	german	verb	might	0
mond	moːnt	german	noun	moon	0
mehr	meːɐ̯	german	adverb	more	0
mutter	mʊtɐ	german	noun	mother	0
bewegen	bəveːɡn̩	german	verb	move	0
viel	fiːl	german	adverb	much	0
müssen	mʏsn̩	german	verb	must	0
mein	maɪn	german	function	my	0
nahe	naːə	german	function	near	0
neu	nɔʏ	german	adjective	new	0
nacht	naxt	german	noun	night	0
nein	naɪn	german	function	no	0
nicht	nɪçt	german	function	not	0
jetzt	jɛtst	german	function	now	0
von	fɔn	german	function	of	0
aus	aʊs	german	adjective	off	0
alt	alt	german	adjective	old	0
auf	aʊf	german	function	on	0
ein	aɪn	german	adjective	one	0
nur	nuːɐ̯	german	adjective	only	0
öffnen	œfnən	german	verb	open	0
oder	oːdɐ	german	function	or	0
andere	andəʁə	german	adjective	other	0
unser	ʊnzɐ	german	function	our	0
aus	aʊs	german	function	out	0
über	yːbɐ	german	function	over	0
eigen	aɪɡn̩	german	verb	own	0
ziehen	tsiːən	german	verb	pull	0
setzen	zɛtsn̩	german	verb	put	0
rot	ʁoːt	german	adjective	red	0
recht	ʁɛçt	german	adjective	right	0
laufen	laʊfn̩	german	verb	run	0
sagen	zaːɡn̩	german	verb	say	0
sehen	zeːən	german	verb	see	0
scheinen	ʃaɪnən	german	verb	seem	0
verkaufen	fɛʁkaʊfn̩	german	verb	sell	0
senden	zɛndn̩	german	verb	send	0
setzen	zɛtsn̩	german	verb	set	0
sie	ziː	german	function	she	0
zeigen	tsaɪɡn̩	german	verb	show	0
schließen	ʃliːsn̩	german	verb	shut	0
singen	zɪŋən	german	verb	sing	0
sitzen	zɪtsn̩	german	verb	sit	0
schlafen	ʃlaːfn̩	german	verb	sleep	0
klein	klaɪn	german	adjective	small	0
so	zoː	german	function	so	0
einige	aɪnɪɡə	german	function	some	0
sohn	zoːn	german	noun	son	0
bald	balt	german	adverb	soon	0
stehen	ʃteːən	german	verb	stand	0
anfangen	anfangən	german	verb	start	0
bleiben	blaɪbn̩	german	verb	stay	0
stoppen	ʃtɔpn̩	german	verb	stop	0
sonne	zɔnə	german	noun	sun	0
nehmen	neːmən	german	verb	take	0
sprechen	ʃpʁɛçən	german	verb	talk	0
sagen	zaːɡn̩	german	verb	tell	0
als	als	german	function	than	0
dass	das	german	function	that	0
der	deːɐ̯	german	function	the	0
sie	ziː	german	function	them	0
dann	dan	german	function	then	0
dort	dɔʁt	german	function	there	0
sie	ziː	german	function	they	0
ding	dɪŋ	german	noun	thing	0
denken	dɛŋkən	german	verb	think	0
dies	diːs	german	function	this	0
drei	dʁaɪ	german	adjective	three	0
durch	dʊʁç	german	function	through	0
zeit	tsaɪt	german	noun	time	0
zu	tsuː	german	function	to	0
heute	hɔʏtə	german	noun	today	0
zu	tsuː	german	adverb	too	0
wahr	vaːɐ̯	german	adjective	TRUE	0
versuchen	fɛʁzuːxən	german	verb	try	0
drehen	dʁeːən	german	verb	turn	0
zwei	tsvaɪ	german	adjective	two	0
unter	ʊntɐ	german	function	under	0
verstehen	fɛʁʃteːən	german	verb	understand	0
auf	aʊf	german	function	up	0
uns	ʊns	german	function	us	0
verwenden	fɛʁvɛndən	german	verb	use	0
sehr	zeːɐ̯	german	adverb	very	0
gehen	ɡeːən	german	verb	walk	0
wollen	vɔlən	german	verb	want	0
warm	vaʁm	german	adjective	warm	0
war	vaːɐ̯	german	verb	was	0
wasser	vasɐ	german	noun	water	0
weg	vɛk	german	noun	way	0
wir	viːɐ̯	german	function	we	0
gut	ɡuːt	german	adjective	well	0
waren	vaːʁən	german	verb	were	0
was	vas	german	function	what	0
wann	van	german	function	when	0
wo	voː	german	function	where	0
welche	vɛlçə	german	function	which	0
weiß	vaɪs	german	adjective	white	0
wer	veːɐ̯	german	function	who	0
warum	vaʁʊm	german	function	why	0
wille	vɪlə	german	verb	will	0
mit	mɪt	german	function	with	0
frau	fʁaʊ	german	noun	woman	0
arbeit	aʁbaɪt	german	noun	work	0
welt	vɛlt	german	noun	world	0
würde	vʏrdə	german	verb	would	0
schreiben	ʃraibn	german	verb	write	0
jahr	jaːɐ̯	german	noun	year	0
ja	jaː	german	function	yes	0
noch	nɔx	german	adverb	yet	0
du	duː	german	function	you	0
jung	jʊŋ	german	adjective	young	0
hubschrauber	huːpʃraubɐ	german	noun	helicopter	0
schokolade	ʃokoladə	german	noun	chocolate	1
violine	vioːliːnə	german	noun	violin	1
tennis	tɛnɪs	german	noun	tennis	1
mikrofon	mikrofoːn	german	noun	microphone	1
fotografie	fotoɡrafiː	german	noun	photograph	1
telefon	telefoːn	german	noun	telephone	1
demokratie	demoːkraːtiː	german	noun	democracy	1
philosophie	filozofiː	german	noun	philosophy	1
fahrrad	faːraːt	german	noun	bicycle	0
computer	kɔmˈpjuːtɐ	german	noun	computer	1
internet	ɪntɐnɛt	german	noun	internet	1
sandwich	zɛntwɪtʃ	german	noun	sandwich	1
hamburger	hambʊʁɡɐ	german	noun	hamburger	1
pizza	pitsa	german	noun	pizza	1
pasta	pasta	german	noun	pasta	1
whisky	vɪski	german	noun	whiskey	1
champagner	ʃãːpaɲɐ	german	noun	champagne	0
wodka	vɔtka	german	noun	vodka	1
gin	dʒɪn	german	noun	gin	1
brandy	brɛndi	german	noun	brandy	1
rum	ʁʊm	german	noun	rum	1
tequila	tekila	german	noun	tequila	1
sake	sake	german	noun	sake	1
kimono	kimoːnoː	german	noun	kimono	1
judo	dʒuːdoː	german	noun	judo	1
karate	kaːraːteː	german	noun	karate	1
aikido	ai̯kidoː	german	noun	aikido	1
sumo	sumoː	german	noun	sumo	1
tempura	tempura	german	noun	tempura	1
wasabi	vasabi	german	noun	wasabi	1
sashimi	zaʃimi	german	noun	sashimi	1
miso	mizoː	german	noun	miso	1
taifun	taifun	german	noun	typhoon	1
kamikaze	kamikaːtseː	german	noun	kamikaze	1
tsunami	tsunami	german	noun	tsunami	1
karaoke	kaʁaoke	german	noun	karaoke	1
emoji	emoji	german	noun	emoji	1
sudoku	sudoːkuː	german	noun	sudoku	1
tycoon	taikuːn	german	noun	tycoon	1
shogun	ʃoːɡʊn	german	noun	shogun	1
rikscha	ʁɪkʃaː	german	noun	rickshaw	1
ginkgo	ɡɪŋkoː	german	noun	ginkgo	1
shiatsu	ʃiatsu	german	noun	shiatsu	1
kabuki	kabuki	german	noun	kabuki	1
kendo	kɛndoː	german	noun	kendo	1
bushido	buʃidoː	german	noun	bushido	1
zen	tsɛn	german	noun	zen	1
wok	vɔk	german	noun	wok	1
yin yang	jin jaŋ	german	noun	yin_yang	1
gong	ɡɔŋ	german	noun	gong	1
tango	taŋɡoː	german	noun	tango	1
flamenco	flamɛnkoː	german	noun	flamenco	1
samba	zamba	german	noun	samba	1
bossa nova	bɔsa nova	german	noun	bossa_nova	1
salsa	zalza	german	noun	salsa	1
rumba	ʁumba	german	noun	rumba	1
mambo	mambo	german	noun	mambo	1
cha-cha	tʃatʃa	german	noun	cha_cha	1
conga	kɔŋɡa	german	noun	conga	1
merengue	merɛŋɡe	german	noun	merengue	1
reggae	ʁɛɡe	german	noun	reggae	1
ska	ska	german	noun	ska	1
calypso	kalɪpsoː	german	noun	calypso	1
mariachi	maʁiatʃi	german	noun	mariachi	1
fandango	fandangoː	german	noun	fandango	1
bolero	boleʁoː	german	noun	bolero	1
habanera	abanɛʁa	german	noun	habanera	1
tarantella	tarantɛla	german	noun	tarantella	1
polka	pɔlka	german	noun	polka	1
walzer	valtsɐ	german	noun	waltz	0
mazurka	mazuʁka	german	noun	mazurka	1
folk	fɔlk	german	noun	folk	0
jazz	dʒɛz	german	noun	jazz	1
blues	bluːs	german	noun	blues	1
gospel	ɡɔspɛl	german	noun	gospel	1
soul	zoʊl	german	noun	soul	1
funk	faŋk	german	noun	funk	1
disco	dɪskoː	german	noun	disco	1
techno	tɛknoː	german	noun	techno	1
house	haʊs	german	noun	house	0
hip-hop	hɪp hɔp	german	noun	hip_hop	1
rap	ʁap	german	noun	rap	1
grunge	ɡʁʊndʒ	german	noun	grunge	1
punk	paŋk	german	noun	punk	1
rock	ʁɔk	german	noun	rock	1
pop	pɔp	german	noun	pop	1
country	kʊntʁi	german	noun	country	1
bluegrass	bluːɡʁas	german	noun	bluegrass	1
reggaeton	ʁɛɡɛton	german	noun	reggaeton	1
bachata	batʃata	german	noun	bachata	1
kizomba	kɪzomba	german	noun	kizomba	1
zouk	zuk	german	noun	zouk	1
cumbia	kumbia	german	noun	cumbia	1
vallenato	balenato	german	noun	vallenato	1
fado	fadoː	german	noun	fado	1
sevillana	seviʎana	german	noun	sevillana	1
sardana	saʁdana	german	noun	sardana	1
jota	xota	german	noun	jota	1
muñeira	muɲeɾa	german	noun	muñeira	1
aurresku	aurresku	german	noun	aurresku	1
cancan	kãkã	german	noun	cancan	1
kabarett	kabaʁɛt	german	noun	cabaret	1
vaudeville	vodəvil	german	noun	vaudeville	1
burleske	bʊʁlɛskə	german	noun	burlesque	1
zirkus	tsɪʁkʊs	german	noun	circus	1
rodeo	ʁodeoː	german	noun	rodeo	1
karneval	kaʁneval	german	noun	carnival	1
maskerade	maskəʁaːdə	german	noun	masquerade	1
gala	ɡaːlaː	german	noun	gala	1
premiere	pʁeːmiːɐ	german	noun	premiere	1
zugabe	tsuːɡaːbə	german	noun	encore	1
ovation	ovaːtsioːn	german	noun	ovation	1
maestro	maestroː	german	noun	maestro	1
virtuose	vɪʁtuːoːzə	german	noun	virtuoso	1
crescendo	kʁeʃɛndoː	german	noun	crescendo	1
diminuendo	diminʊɛndoː	german	noun	diminuendo	1
fortissimo	fɔʁtɪsimoː	german	noun	fortissimo	1
pianissimo	pjanɪsimoː	german	noun	pianissimo	1
allegro	aleɡʁoː	german	noun	allegro	1
andante	andanteː	german	noun	andante	1
adagio	adaːdʒioː	german	noun	adagio	1
largo	laʁɡoː	german	noun	largo	1
presto	pʁestoː	german	noun	presto	1
sopran	zoːpʁaːn	german	noun	soprano	1
alt	alt	german	noun	alto	1
tenor	teːnoːʁ	german	noun	tenor	1
bass	bas	german	noun	bass	1
bariton	baʁitoːn	german	noun	baritone	1
falsett	falcet	german	noun	falsetto	1
vibrato	vibʁaːtoː	german	noun	vibrato	1
tremolo	tʁemoloː	german	noun	tremolo	1
pizzicato	pitsikatoː	german	noun	pizzicato	1
staccato	stakatoː	german	noun	staccato	1
legato	leɡatoː	german	noun	legato	1
glissando	ɡlɪsandoː	german	noun	glissando	1
arpeggio	aʁpedʒoː	german	noun	arpeggio	1
kadenz	kadɛnts	german	noun	cadenza	1
finale	finaleː	german	noun	finale	1
ouvertüre	uvɛʁtyːʁə	german	noun	overture	1
präludium	pʁɛluːdiʊm	german	noun	prelude	1
interludium	ɪntɛʁluːdiʊm	german	noun	interlude	1
koda	koda	german	noun	coda	1
motiv	motiv	german	noun	motif	1
thema	tema	german	noun	theme	1
variation	vaʁiatsioːn	german	noun	variation	1
improvisation	ɪmpʁovisatsioːn	german	noun	improvisation	1
komposition	kompozitsioːn	german	noun	composition	1
arrangement	aʁandʒmã	german	noun	arrangement	1
orchestrierung	ɔʁkɛstʁiːʁʊŋ	german	noun	orchestration	1
dirigent	diʁiɡɛnt	german	noun	conductor	1
solist	zoːlɪst	german	noun	soloist	1
quartett	kvaʁtɛt	german	noun	quartet	1
quintett	kvinˌtɛt	german	noun	quintet	1
sextett	zɛkstɛt	german	noun	sextet	1
septett	zɛptɛt	german	noun	septet	1
oktett	ɔktɛt	german	noun	octet	1
symphonie	zʏmfoniː	german	noun	symphony	1
konzert	kɔntsɛʁt	german	noun	concerto	1
sonate	zonaːtə	german	noun	sonata	1
suite	zviːtə	german	noun	suite	1
rondo	ʁɔndo	german	noun	rondo	1
fuge	fuːɡə	german	noun	fugue	1
kanon	kaːnɔn	german	noun	canon	1
arie	aːʁi̯ə	german	noun	aria	1
rezitativ	ʁetsitativ	german	noun	recitative	1
duett	duˈɛt	german	noun	duet	1
trio	tʁio	german	noun	trio	1
chor	koːɐ̯	german	noun	chorus	0
chor	koːɐ̯	german	noun	choir	0
kapelle	kapɛlə	german	noun	cappella	1
requiem	ʁekviɛm	german	noun	requiem	1
oratorium	oːʁatoːʁiʊm	german	noun	oratorio	1
kantate	kantaːtə	german	noun	cantata	1
messe	mɛsə	german	noun	mass	0
hymne	hʏmnə	german	noun	hymn	0
psalm	psalm	german	noun	psalm	1
spiritual	ˈʃpɪʁituaːl	german	noun	spiritual	1
madrigal	madʁiɡaːl	german	noun	madrigal	1
motette	motɛtə	german	noun	motet	1
chanson	ʃãˈsɔ̃	german	noun	chanson	0
lied	liːt	german	noun	lied	0
ballade	balaːdə	german	noun	ballad	1
weihnachtslied	vaɪ̯naxtsliːt	german	noun	carol	0
serenade	zeʁenaːdə	german	noun	serenade	1
nocturno	nɔktuʁno	german	noun	nocturne	1
etüde	eˈtyːdə	german	noun	étude	1
scherzo	ʃɛʁtso	german	noun	scherzo	1
capriccio	kapʁitʃo	german	noun	capriccio	1
fantasie	fantaːziː	german	noun	fantasia	1
rhapsodie	ʁapsodiː	german	noun	rhapsody	1
toccata	tokata	german	noun	toccata	1
passacaglia	pasakaɡli̯a	german	noun	passacaglia	1
chaconne	ʃakɔnə	german	noun	chaconne	1
pavane	pavaːnə	german	noun	pavane	1
sarabande	zaʁabãndə	german	noun	sarabande	1
gigue	ʒiɡə	german	noun	gigue	1
menuett	mɛnyʊˈɛt	german	noun	minuet	1
gavotte	ɡavɔt	german	noun	gavotte	1
bourrée	buʁeː	german	noun	bourree	1
allemande	aləmãdə	german	noun	allemande	1
courante	kuʁãtə	german	noun	courante	1
tarantel	taʁãtɛl	german	noun	tarantula	1
pinguin	pɪŋɡuːiːn	german	noun	penguin	1
koala	koːala	german	noun	koala	1
panda	panda	german	noun	panda	1
lama	laːma	german	noun	llama	1
alpaka	alpaka	german	noun	alpaca	1
vikunja	fikunja	german	noun	vicuña	1
chinchilla	tʃɪntʃɪla	german	noun	chinchilla	1
capybara	kapibaːʁa	german	noun	capybara	1
leguan	leːɡuːan	german	noun	iguana	1
anakonda	anakonda	german	noun	anaconda	1
kobra	koːbʁa	german	noun	cobra	1
piranha	piʁaɲa	german	noun	piranha	1
barrakuda	baʁakuːda	german	noun	barracuda	1
hai	haɪ̯	german	noun	shark	0
wal	vaːl	german	noun	whale	0
delfin	dɛlfiːn	german	noun	dolphin	1
oktopus	ɔktoːpʊs	german	noun	octopus	1
qualle	kvalə	german	noun	jellyfish	0
seestern	zeːʃtɛʁn	german	noun	starfish	0
seepferdchen	zeːpfɛʁtçən	german	noun	seahorse	0
hummer	hʊmɐ	german	noun	lobster	0
krabbe	kʁabə	german	noun	crab	0
garnele	ɡaʁneːlə	german	noun	shrimp	0
auster	aʊstɐ	german	noun	oyster	0
muschel	mʊʃəl	german	noun	mussel	0
muschel	mʊʃəl	german	noun	clam	0
jakobsmuschel	jakɔpsmʊʃəl	german	noun	scallop	0
tintenfisch	tɪntənfɪʃ	german	noun	squid	0
seeigel	zeːʔiɡəl	german	noun	urchin	0
koralle	koʁalə	german	noun	coral	1
anemone	anemoːnə	german	noun	anemone	1
plankton	planktɔn	german	noun	plankton	1
algen	alɡən	german	noun	algae	0
seetang	zeːtaŋ	german	noun	seaweed	0
kelp	kɛlp	german	noun	kelp	1
riff	ʁɪf	german	noun	reef	0
lagune	laˈɡuːnə	german	noun	lagoon	1
atoll	atɔl	german	noun	atoll	1
archipel	aʁçiˌpeːl	german	noun	archipelago	1
halbinsel	halbɪnzəl	german	noun	peninsula	0
isthmus	ɪstmʊs	german	noun	isthmus	1
fjord	fjɔʁt	german	noun	fjord	1
geysir	ɡeːziːʁ	german	noun	geyser	1
gletscher	ɡlɛtʃɐ	german	noun	glacier	0
eisberg	aɪ̯sbɛʁk	german	noun	iceberg	1
taiga	taɪ̯ɡa	german	noun	taiga	1
savanne	zaˈvanə	german	noun	savanna	1
prärie	pʁɛːʁiː	german	noun	prairie	1
steppe	ʃtɛpə	german	noun	steppe	1
wüste	vyːstə	german	noun	desert	0
oase	oˈaːzə	german	noun	oasis	1
mesa	meːza	german	noun	mesa	1
